,product_name,countries_en,ingredients_text,traces_en,additives_n,sugar,niacin,citric acid,natural flavor,folic acid),corn syrup,thiamine mononitrate,riboflavin,salt,water
9041,"Toaster Pastries, Frosted Blueberry",United States,"Enriched wheat flour [wheat flour, niacin, reduced iron, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid], corn syrup, sugar, high fructose corn syrup, palm oil, fruit from concentrate (white grape, blueberry), glycerine, modified corn starch, whey permeate, precooked yellow corn meal, salt, leavening (sodium aluminum phosphate, baking soda), citric acid, color added (includes red 40, blue 1), natural and artificial flavor, potassium sorbate (a preservative), gelatin, yellow corn flour, modified soy protein, vitamin a palmitate, reduced iron, niacinamide, pyridoxine hydrochloride (vitamin b6), riboflavin (vitamin b2), thiamin mononitrate (vitamin b1).",,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9042,"Iced Tea Mix, Lemon",United States,"Sugar, citric acid, instant tea, caramel color, natural lemon flavor with other natural flavors, artificial color (red 40).",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9043,"Sweet P's Bake Shop, Crispy Mini Cookies, Chocolate Chip",United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), chocolate chips [semi-sweet chocolate (sugar, chocolate liquor, cocoa butter), soya lecithin, vanilla], butter, sugar, brown sugar, eggs, salt, vanilla, baki",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9044,"Sweet P's, Mini Cookies, Cinnamon Crispy",United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), butter, sugar, brown sugar, eggs, ground cinnamon, salt, vanilla baking soda.",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9045,"Sweet P's Bake Shop, Sugar Crispy Mini Cookies",United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), butter, sugar, brown sugar, eggs, salt, vanilla, baking soda.",,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
9046,Sausage Pizza,United States,"Crust: enriched wheat flour (flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid, enzyme), water, palm oil, sugar, soybean oil, bread crumbs (bleached wheat flour, yeast, sugar, salt), yeast, cultured wheat flour, salt, sodium bicarbonate, s",,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9047,Five Cheese Pizza,United States,"Crust: enriched wheat flour (flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid, enzyme), water, palm oil, sugar, soybean oil, bread crumbs (bleached wheat flour, yeast, sugar, salt), yeast, cultured wheat flour, salt, sodium bicarbonate, s",,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9048,Supreme Pizza,United States,"Crust: enriched wheat flour (flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid, enzyme), water, palm oil, sugar, soybean oil, bread crumbs (bleached wheat flour, yeast, sugar, salt), yeast, cultured wheat flour, salt, sodium bicarbonate, d",,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9049,Star Spangled,United States,"Sugar, rice flour, partially hydrogenated vegetable oil (cottonseed and/or soybean), corn starch, gum arabic cellulose gum, confectioner's glaze carrageenan, soy lecithin, titaniium dioxide, red 40, yellow 6, blue 1, blue 2 lake and artificial flavor.",,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9050,"Enriched Macaroni Product, Elbow Macaroni",United States,"Semolina wheat flour, niacin, iron (ferrous sulfate), thiamine mononitrate, riboflavin, folic acid.",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9051,"Sweet P's Bake Shop, New York Style Cheesecake",United States,"Pasteurized milk & cream, sugar, wheat flour, egg, palm oil, whole wheat flour, soybean oil, nonfat dry milk, cornstarch, molasses, salt, modified tapioca starch, modified food starch, sodium phosphate, guar gum, cheese culture carrageenan, carob bean gum",,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9052,"Sweet P's Bake Shop, Swirl Cheesecake, Strawberry",United States,"Pasteurized milk & cream, sugar, wheat flour, egg, palm oil, whole flour, strawberry puree soybean oil, nonfat, dry milk, corn syrup, modified food starch, cornstarch, molasses, salt, modified tapioca starch, sodium phosphate, guar gum, carrageenan, veget",,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9053,"Sweet P's Bake Shop, New York Style Cheesecake",United States,"Pasteurized milk & cream, sugar, wheat flour, egg, palm oil, whole wheat flour, soybean oil, nonfat dairy milk, cornstarch, molasses, salt, modified tapioca starch, modified food starch, sodium phosphate, guar gum, cheese culture, carrageenan, carob bean",,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9054,Sweet Rolls,United States,"Enriched wheat flour (wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin and folic acid), sugar, water, high fructose corn syrup, margarine (palm oil, soybean oil, water, salt, contains less than 2% of each of vegetable mono",,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9055,"Sweet P's Bake Shop, Raspberry Sweet Rolls",United States,"Enriched wheat flour flour (wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin and folic acid), raspberry filling (water, high fructose corn syrup, sugar, raspberries, corn syrup, food starch-modified, natural flavors, cellul",,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9056,Lemon Poppy Mini Muffins,United States,"Sugar, enriched bleached flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), water, soybean oil, eggs, lemon peel, contains 2% or less of: food starch-modified, lemon oil, poppy seeds, invert sugar, glycerine, baking soda, sod",,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9057,Pumpkin Streusel Mini Muffins,United States,"Sugar, enriched bleached wheat flour (flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), soybean oil, water, eggs, pumpkin, contains 2% or less of: maragarine (palm oil, water, salt, mono and diglycerides, soy lecithin, sodium benzoate, a",,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9058,Sandwich Spread,United States,"Water, high fructose corn syrup, soybean oil, pickle relish (pickles, corn sweeteners, distilled vinegar, salted bell pepper, mustard seed, xanthan gum, natural spice flavors, edta), distilled and cider vinegar, modified food starch, egg yolk, salt, natur",,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9059,Apple Pie,United States,"Apples, water, wheat flour, vegetable oil (palm and/or soybean oil), sugar, food starch-modified, contains less than 2% of the following: nonfat milk, dairy whey, corn syrup, rice syrup, maltodextrin, tapioca dextrin, salt, spices, dextrose, rice flour, m",,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9060,Apple Crumb Pie,United States,"Apples, water, wheat flour, vegetable oil (palm and/or soybean oil), sugar, corn syrup, food starch-modified, contains less than 2% of the following: nonfat milk. dairy, whey butter, dextrose, salt, spices, rice flour, rice syrup, maltodextrin, tapioca de",,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9061,Blueberry Pie,United States,"Water, blueberries, wheat flour, vegetable oil (palm and/or soybean oil), sugar, food starch-modified, corn syrup, contains less than 2% of the following: nonfat milk, dairy whey, dextrose, salt, spices, rice flour, mono- and diglycerides, rice syrup, mal",,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9062,Cherry Pie,United States,"Cherries, water, wheat flour, vegetable oil (palm and/or soybean oil), sugar, food starch-modified, contains less than 2% of the following: nonfat milk, dairy whey, corn syrup, dextrose, salt, rice flour, mono-and diglycerides, rice syrup, maltodextrin, t",,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9063,"Peach Pie, Real Peach Fruit Filling Inside A Golden Flaky Crust",United States,"Peaches, water, wheat flour, vegetable oil (palm and/or soybean oil), sugar, corn syrup, food starch-modified, contains less than 2% of the following: nonfat milk, dairy whey, dextrose, salt, rice flour, mono-and diglycerides, rice syrup, maltodextrin, ta",,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
9064,Pecan Pie,United States,"Corn syrup, sugar, water. wheat flour, pecans. whole eggs. butter, vegetable oil (palm and/or soybean oil), contains less than 2% of the following: food starch-modified, dextrose, salt. whole wheat/graham flour. palm kernel oil. molasses honey, baking sod",,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9065,"Wide Awake Coffee Co, Salted Caramel Mocha",United States,"Water, sugar, soybean and/or palm oil, less than 2% of cocoa processed with alkali, sodium caseinate (a milk derivative)**, natural and artificial flavors, dipotassium phosphate, sodium stearoyl lactylate, polysorbate 60, datem, sodium phosphate, sodium c",,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9066,"Wide Awake Coffee Co, Coffee Creamer, Pumpkin Spice",United States,"Water, sugar, soybean and/or palm oil, less than 2% of sodium caseinate (a milk derivative)**, natural and artificial flavors, dipotassium phosphate, sodium stearoyl lactylate, polysorbate 60, datem, sodium phosphate, sodium citrate, cellulose gel, cellul",,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9067,Pie,United States,"Water, wheat flour, vegetable oil (palm and/or soybean oil), sugar, corn syrup, rhubarb, strawberries, food starch-modified, contains less than 2% of the following: nonfat milk, dairy whey, dextrose, salt, rice flour, mono-and diglycerides, rice syrup, ma",,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9068,Molasses Soft Cookies,United States,"Enriched bleached wheat flour (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), sugar, molasses, canola and/or soybean and/or palm oil, high fructose corn syrup, raisin paste, corn syrup, contains 2% or less of: eggs, salt, baking",,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9069,"Soft Cookies, Oatmeal, Raisin",United States,"Enriched bleached wheat flour (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), sugar, canola and/or soybean and/or palm oil, whole grain oats, high fructose corn syrup, raisin paste, raisins, corn syrup, contains 2% or less of: eg",,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
9070,Dutch Cocoa Soft Cookies,United States,"Enriched bleached wheat flour (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), sugar, high fructose corn syrup, canola and/or soybean and/or palm oil, corn syrup, contains 2% or less of: cocoa (processed with alkali), cocoa, natur",,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9071,"Soft Cookies, Lemon",United States,"Enriched bleached wheat flour (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), sugar, canola and/or soybean and/or palm, high fructose corn syrup, corn syrup, contains 2% oe less of: baking soda, skim milk, salt, eggs, natural lem",,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9072,"Cookies, Chocolate Chip",United States,"Enriched bleached wheat flour (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid , sugar, canola and/or soybean and/or palm oil, dark chocolate flavored confectionary chip (sugar, hydrogenated palm kernel oil, cocoa powder [processed",,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
9073,Snicker Doodle Soft Cookies,United States,"Enriched bleached wheat flour (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), sugar, high fructose corn syrup, canola and/or soybean and/or palm oil, corn syrup, contains 2% or less of: spice, baking soda, eggs, salt, skim milk,",,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9074,"Soda, Orange",United States,"Carbonate water, high fructose corn syrup, citric acid, potassium benzoate (a preservative), potassium citrate, gum acacia, natural flavor, ester gum, acesulfame potassium, aspartame, yellow 6, brominated vegetable oil, red 40.",,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9075,Cola,United States,"Carbonated water, high fructose corn syrup, caramel color, phosphoric acid, potassium citrate, potassium benzoate (a preservative), aspartame, acesulfame potassium, natural flavor, caffeine.",,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
9076,"Flavored Soda, Grape",United States,"Carbonated water, high fructose corn syrup, citric acid, natural & artificial flavor, potassium citrate, potassium benzoate (a preservative), modified food starch, aspartame, acesulfame potassium, grape juice from concentrate, red 40, blue 1.",,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9077,Root Beer,United States,"Carbonated water, high fructose corn syrup, caramel color, potassium benzoate (a preservative), natural & artificial flavor, citric acid, aspartame, acesulfame potassium.",,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9078,"Flavored Soda, Fruit Punch",United States,"Carbonated water, high fructose corn syrup, citric acid, potassium citrate, potassium benzoate (a preservative), gum acacia, natural & artificial flavor, aspartame, acesulfame potassium, ester gum, red 40, brominated vegetable oil, caramel color, yellow 6",,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9079,Cashew Pieces,United States,"Cashwes, peanut and/or cottonseed and/or sunflower seed and/or canola oil, salt.",,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9080,"Soft Cookies, Peanut Butter",United States,"Enriched bleached wheat flour (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), sugar, canola and/or soybean and/or palm oil, peanut butter (peanuts, dextrose, corn syrup, fully hydrogenated vegetable oils [rapeseed, cottonseed and",,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9081,"Value Time, Soft Cookies, Oatmeal",United States,"Enriched bleached wheat four (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), sugar, canola and/or soybean and/or palm oil, high fructose corn syrup, whole grain oats, raisin paste, corn syrup, contains 2% or less of: eggs, salt,",,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9082,Sugar Soft Cookies,United States,"Enriched bleached wheat flour (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), sugar, canola and/or soybean and/or palm oil, high fructose corn syrup, corn syrup, contains 2% or less of: baking soda, skim milk, salt, eggs, natural",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9083,Holiday Happiness Mix,United States,"Sugar, corn starch, partially hydrogenated vegetable oil ( cottonseed and/or soybean), rice flour, palm oil, palm kernel oil, soy lecithin, dextrin, red 40 lake, yellow 5 lake, red 40, confectioner's glaze, blue 1 lake, red 3, gum arabic, natural and arti",,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9084,Princess Mix Decorations,United States,"Sugar, corn starch, partially hydrogenated vegetable oil (cottonseed and/or soybean), vegetable oil (palm kernel and/or palm oil), cocoa (processed with alkali), rice flour, modified food starch, dextrin, soy lecithin, dextrose, flaked corn,natural and ar",,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9085,Frosted Mix,United States,"Sugar, rice flour, partially hydrogenated vegetable oil (cottonseed and/or soybean), corn starch, color added, gum arabic, cellulose gum, titanium dioxide, confectioner's glaze corn syrup, carrageenan, soy lecithin, natural & artificial flavor, blue 1, ye",,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9086,"Sweet P's Bake Shop, Brownies",United States,"Sugar, bleached wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), soybean or canola oil, egg white, corn syrup, water, chocolate (sugar, chocolate liquor, cocoa butter, soybean lecithin, vanilla extract), short",,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
9087,Cinnamon Rolls,United States,"Enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), margarine [soybean and modified palm oil, water, salt, whey powder, soybean lecithin, monoglycerides, natural flavor, vitamin a palmitate, vitamin d3,",,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
9088,"Sweet P's Bake Shop, Sweet Coconut Cookies, Chocolatey Dipped Macaroons",United States,"Coconut, sugar, egg white, chocolatey coating [sugar, modified palm and palm kernel oil, cocoa powder (processed with alkali), soybean lecithin, natural flavor], enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, fo",,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9089,"Sweet P's Bake Shop, Macaroons, Coconut",United States,"Coconut, sugar, egg white, enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, corn syrup, salt, natural flavor, soybean lecithin.",,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9090,"Sweet P's Bake Shop, Scones, Orange, Cranberry",United States,"Enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), icing sugar, sugar, shortening (palm, soybean and modified palm oil), egg, cranberries, water, orange puree, butter (cream, salt), leavening (sodium ac",,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9091,"Sweet P's Bake Shop, Scones, Blueberry",United States,"Enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), icing sugar, sugar, shortening (palm, soybean and modified palm oil), water, egg, blueberries, butter (cream, salt), leavening (sodium acid pyrophospha",,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9092,Hawaiian Style Pizza,United States,"Crust: enriched wheat flour (flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid, enzyme), water, palm oil, sugar, soybean oil, bread crumbs (bleached wheat flour, yeast, sugar, salt), yeast, cultured wheat flour, salt, sodium bicarbonate, so",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9093,Specialty Pizza,United States,"Crust: enriched wheat flour (flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid, enzyme), water, palm oil, sugar, soybean oil,bread crumbs (bleached wheat flour, yeast, sugar, salt), yeast, cultured wheat flour, salt, sodium bicarbonate, so",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9094,"Decorating Jimmies, Royal Purple",United States,"Sugar, cornstarch, hydrogenated palm kernel oil, soya lecithin, gum arabic, confectioner's glaze, fd&c red #3 and fd&c blue #1 lake.",,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9095,Decorating Really Black Jimmies,United States,"Sugar, cornstarch, haydrogenated palm kernel oil, cocoa powder, soya lecithin,, gum arabic. confectioner's glaze.",,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9096,"Decorating Jimmies, Ocean Blue",United States,"Sugar, cornstarch, hydrogenated palm kernel oil, soya lecithin, gum arabic, confectioner's glaze, fd&c blue #1 lake.",,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
9097,Decorating Glam Green Jimmies,United States,"Sugar, cornstarch, hydrogenated palm kernel oil, soya lecithin, gum arabic, confectioner's glaze, fd&c blue #1 lake, and fd&c yellow #5 lake.",,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
9098,Decorating Really Orange Jimmies,United States,"Sugar, cornstarch, hydrogenated palm kernel oil, soya lecithin, gum arabic, confectioner's, glaze, yellow #5 lake, yellow #6 lake.",,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
9099,Decorating Bee Yellow Jimmies,United States,"Sugar, cornstarch, hydrogenated palm kernel oil, soya lecithin, gum arabic, confectioner's glaze, fd&c yellow #5 and fd&c yellow #5 lake.",,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
9100,Decorating Rosy Red Jimmies,United States,"Sugar, cornstarch hydrogenated palm kernel oil, soya lecithin, gum arabic, confectioner's glaze, fd&c red #40 lake.",,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9101,Turtle Cheesecake,United States,"Pasteurized milk & cream, sugar, wheat flour, pasteurized egg, soybean oil, chocolate liquor, corn syrup, palm oil, pecans, nonfat dry milk, cocoa (processed w/ alkali), glycerol, yellow corn flour, salt, cocoa butter, food starch - modified, caramel colo",,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9102,Whipped Dressing,United States,"Water, distilled vinegar, soybean oil, sugar, modified corn starch, egg yolk, contains less than 2%: mustard (distilled vinegar, water, mustard seed, salt), salt, titanium dioxide (color), torula yeast, xanthan gum, potassium sorbate (preservative), papri",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9103,"Enriched Egg Noodle Product, Wide Egg Noodles",United States,"Semolina wheat flour, whole eggs, niacin, iron (ferrous sulfate), thiamine mononitrate, riboflavin, folic acid.",,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9104,"Enriched Macaroni Product, Spaghetti",United States,"Semolina wheat flour, niacin, iron (ferrous sulfate), thiamine mononitrate, riboflavin, folic acid.",,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
9105,Vanilla Chocolate Ice Cream,United States,"Milkfat and nonfat milk, corn syrup, high fructose corn syrup, whey, buttermilk, sugar syrup, cocoa processed with alkali, mono- and diglycerides, guar gum, xanthan gum, polysorbate 80, artificial flavor, wheat flour, locust bean gum, carrageenan, and annatto (color).",,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9106,Peanut Butter & Fudge Cookies,United States,"Sugar, enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), vegetable oil (palm kernel and palm oils), peanut butter (peanuts, corn syrup solids, palm oil, salt), high fructose corn syrup, cocoa (processed with",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9107,Stewed Tomatoes,United States,"Tomatoes, tomato juice, sugar, salt, dried onion, dried celery, dried bell peppers, spices, calcium chloride, citric acid, natural flavors.",,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9108,Sloppy Joe Sauce,United States,"Tomato puree (water, tomato paste), high fructose corn syrup, distilled vinegar, salt, dried onions, dried red and green bell peppers, tomato fiber, chili pepper, spices, xanthan gum, dried garlic, natural flavors.",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9109,Tomato Paste,United States,Tomatoes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9110,"Grated Style Topping, Italian",United States,"Parmesan cheese (cultured, pasteurized, part-skim milk, salt, enzymes), rice flour, romano cheese from cow's milk (cultured, pasteurized, part-skim milk, salt, enzymes), palm oil, salt, powdered cellulose (added to prevent caking), potassium sorbate (a preservative).",,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9111,English Muffins,United States,"Enriched bleached wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, yeast, contains 2% or less of: sugar, wheat gluten, datem, citric acid, ascorbic acid, salt, degerminated yellow c",,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9112,Whipped Topping,United States,"Water, hydrogenated vegetable oils (coconut and palm kernel oils), corn syrup, high fructose corn syrup, less than 2% of sodium caseinate (from milk) artificial flavor, polysorbate 60, sorbitan monosterate, guar gum, xanthan gum, beta carotene (color).",,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9113,Apple Juice,United States,"Concentrated apple juice, water, ascorbic acid (vitamin c), malic acid (for tartness).",,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9114,Orange Juice,United States,Concentrated orange juice.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9115,"Drink Mix, Lemonade",United States,"Sugar, fructose, citric acid, contains 2% or less of: natural flavor, magnesium oxide, sodium citrate, potassium citrate, vitamin c(ascorbic acid), color (titanium dioxide, yellow 5 lake).",,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9116,Granulated Sugar,United States,Sugar,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9117,Bartlett Pear Halves In Light Syrup,United States,"Pears, water, high fructose corn syrup, corn syrup and sugar.",,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9118,Cut Green Beans,United States,"Green beans, water, salt.",,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
9119,French Style Green Beans,United States,"Green beans, water, salt.",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9120,Cut Beets,United States,"Beets, water, salt.",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9121,Sliced Carrots,United States,"Carrots, water, salt, calcium chloride (to maintain firmness).",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9122,Cream Style Golden Corn,United States,"Corn, water, sugar, modified corn starch, salt.",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9123,Whole Kernel Golden Corn,United States,"Corn, water, sugar, salt",,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9124,Sweet Peas,United States,"Green peas, water, sugar,salt.",,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
9125,Mixed Vegetable,United States,"Water, carrots, potatoes, celery, sweet peas, green beans, corn, lima beans, salt, calcium chloride(to maintain firmness),onion flavoring.",,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
9126,Small Whole White Potatoes,United States,"Potatoes, water, salt, calcium chloride, disodium edta (to maintain color).",,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
9127,Whole Peeled Tomatoes,United States,"Tomatoes, tomato juice, salt, citric acid, calcium chloride.",,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9128,Tomato Sauce,United States,"Tomato concentrate (water, tomato paste), salt, onion powder, garlic powder, citric acid, spices, natural flavors, dried bell pepper.",,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
9129,Tomato Sauce,United States,"Tomato concentrate (water, tomato paste), salt, onion powder, garlic powder, citric acid, natural flavors, dried bell pepper.",,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9130,Stems & Pieces Mushrooms,United States,"Mushrooms, water, salt, citric acid, and ascorbic acid.",,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9131,Red Kidney Beans,United States,"Ingredients: prepared red kidney beans, water, sugar, salt, calcium chloride (firming agent), disodium edta (to promote color retention).",,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
