product_name,countries_en,ingredients_text,traces_en,additives_n,natural flavor,citric acid,salt,folic acid),niacin,sugar,water,riboflavin,corn syrup,thiamine mononitrate,label
Chicken Fried Rice,United States,"Cooked rice (water, parboiled rice, canola oil.), cooked chicken - gluten free (white chicken meat, water, potato starch, salt, sugar, sodium phosphate.), water, green peas, carrots, gluten free soy sauce (water, organic soybeans, salt, organic vinegar.), corn, sugar snap peas, sugar, tomato paste, fried dehydrated onion (dehydrated onion, soybean oil.), sesame oil, corn starch, garlic, molasses.",,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
All Natural Vegetable Lo Mein,United States,"Chow mein noodles (water, wheat flour, soybean oil, salt, sodium carbonate, cornstarch. ), vegetable mix (cabbage, carrots, edamame, sugar snap peas, asparagus, broccoli, shiitake mushrooms, red bell peppers, rapeseed flower. ), soy sauce (water, soybeans",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Mushroom Lo Mein,United States,"Chow mein noddle (water, wheat flour, soybean oil, salt, sodium carbonate, cornstarch.), vegetable mix (olyster mushrooms, black mushrooms, bamboo shoots, shiitake mushrooms, champignon mushrooms, asparagus.), soy sauce (water, soybeans, wheat.), water, soybean oil, rice wine, garlic, sesame oil, black pepper, salt.",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lo Mein,United States,"Chow mein noodles (water, wheat flour, soybean oil, salt, sodium carbonate, cornstarch.), vegetable mix (cabbage, spinach, carrots.), soy sauce (water, soybeans, wheat.), basil puree, water, sugar, soybean oil, rice wine, garlic, sesame oil, black pepper,",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Chung's, Pork Egg Rolls",United States,"Filling: pork, cabbage, carrots, celery, sugar, onion, vegetable oil, (soybean and/or cottonseed oil, may contain tbhq and citric acid to help preserve freshness and dimethylpolysiloxane added to reduce foaming.), textured soy flour, salt, sesame oil, natural flavor, flavor enhancer (maltodextrin, autolyzed yeast extract flavoring, salt, disodium inosinate, disodium guanylate, lemon flavor [citric acid, malic acid, ascorbic acid, lemon oil, lime oil, orange oil, and tbhq.], and hydrolyzed corn protein with no greater than 2% vegetable oil added to prevent caking). crust: enriched bleached wheat flour (bleached wheat flour enriched [niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid.], malted barley flour.), water, vegetable oil, (soybean and/or cottonseed oil, may contain tbhq and citric acid to help preserve freshness and dimethylpolysiloxane added to reduce foaming.), salt, vegetable shortening (partially hydrogenated soybean and/or cottonseed oil, may contain mono and diglycerides and/or tbhq and citric acid to help preserve freshness and dimethylpolysiloxane added to reduce foaming.), soy lecithin, eggs, calcium propionate as a preservative, cornstarch with tricalcium phosphate added. sauce: water, sugar, vinegar, tomato paste, pineapple juice (pineapple juice and ascorbic acid.), food starch - modified, salt, natural flavor, less than 0.1% sodium benzoate a preservative.",,9.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
"Chung's, Vegetable Egg Rolls",United States,"Filling: cabbage, carrots, celery, soybean oil, sugar, salt, natural flavor, garlic powder, natural spice, yeast extract, textured vegetable protein, onions, sesame oil, flavor enhancer (natural flavor, maltodextrin). crust: wheat flour, water, soybean oil, salt, vegetable shortening (partially hydrogenated soybean oil), soy lecithin, eggs, calcium propionate, cornstarch. sauce: water, sugar, apple cider vinegar, tomato paste, cornstarch, distilled white vinegar, pineapple juice concentrate, lemon juice concentrate, citric acid.",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Shrimp Egg Roll,United States,"Filling: cabbage, shrimp (shrimp, salt, sodium tri-polyphosphate [to retain moisture], paprika.), carrots, celery, vegetable oil (soybean oil with tbhq and citric acid added as preservatives.), textured soy flour, sugar, onion, salt, sesame oil, natural flavor, flavor enhancer (maltodextrin, autolyzed yeast extract, natural flavoring (contains maltodextrin) salt, disodium inosinate, disodium guanylate, artificial lemon flavor [citric acid, malic acid, ascorbic acid, lemon oil, lime oil, orange oil, and tbhq.] and hydrolyzed corn protein with no greater than 2% soybean oil added to prevent caking.). crust: enriched bleached wheat flour (bleached wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid.), water, vegetable oil (soybean oil with tbhq and citric acid added as preservatives.), salt, vegetable shortening (partially hydrogenated soybean oil.), soy lecithin, eggs, calcium propionate as a preservative, cornstarch (cornstarch, tricalcium phosphate.). sauce: water, sugar, vinegar, tomato paste, modified food starch, pineapple juice concentrate, salt, natural flavor, less than 0.1% sodium benzoate as a preservative.",,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Chung's, White Meat Chicken Egg Rolls",United States,"Filling: white meat chicken, cabbage, celery, carrots, sugar, salt, natural flavor, garlic powder, natural spice, yeast extract, soybean oil, textured vegetable protein, sesame oil. crust: wheat flour, water, soybean oil, salt, vegetable shortening (partially hydrogenated soybean oil), soy lecithin, eggs, calcium propionate, cornstarch. sauce: water, sugar, apple cider vinegar, tomato paste, cornstarch, distilled white vinegar, pineapple juice concentrate, salt, lemon juice concentrate, citric acid.",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Spicy White Meat Chicken Egg Rolls,United States,"Filling: white meat chicken, cabbage, celery, carrots, vegetable oil (soybean and/or cottonseed oil, may contain tbhq and citric acid to help preserve freshness and dimethylpolysiloane added to reduce foaming.), sugar, onion, textured soy flour, salt, natural flavor, sesame oil, red cayenne pepper, ground ginger, flavor enhancer (maltodextrin, autolyzed yeast extract, flavoring, salt, disodium inosinate, disodium guanylate, lemon flavor [citric acid, malic acid, ascorbic acid, lemon oil, lime oil, orange oil, and protein with no greater than 2% vegetable oil added to prevent caking.). crust: enriched bleached wheat flour (bleached wheat flour enriched [niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid.], malted barley flour.), water, vegetable oil (soybean and/or cottonseed oil, may contain tbhq and citric acid to help preserve freshness and dimethylpolysiloxane added to reduce foaming.), salt, vegetable shortening (partially hydrogenated soybean and/or cottonseed oil, may contain mono and diglycerides and/or tbhq and citric acid to help preserve freshness and dimethylpolysiloxane added to reduce foaming.), soy lecithin, eggs, calcium propionate as a preservative, cornstarch with tricalcium phosphate added. sauce: water, sugar, vinegar, tomato paste, pineapple juice (pineapple juice and ascorbic acid.), food starch - modified, salt, natural flvor, less than 0.1% sodium benzoate as a preservative.",,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
New Deli York Kosher Dill Pickle,United States,"Cucumbers, water, salt, vinegar, natural flavorings, spices, turmeric, polysorbate 80, calcium chloride, less than 1/10 or 1% sodium benzoate & edta.",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Authentic Deli York Spicy Kosher Dill Pickle,United States,"Cucumbers, water, salt, vinegar, natural flavorings, spices, dried red peppers, turmeric, polysorbate 80, calcium chloride, less than 1/10 of 1% sodium benzoate & edta.",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Horseradish Kosher Dill Deli Pickle,United States,"Cucumbers, water, salt, vinegar, horseradish, spices, natural flavorings, turmeric, polysorbate 80, calcium chloride, less than 1/10 or 1% sodium benzoate & edta.",,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Taste Nirvana, Real Coco Aloe",United States,"Natural coconut water, aloe vera.",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Real Thai Tea Latte,United States,"Brewed thai tea (water, thai tea), natural cane sugar, full cream milk powder",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Real Thai Coffee Latte,United States,"Brewed thai coffee (water, thai coffee), natural cane juice, full cream milk powder",,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Taste Nirvana, Thai Tea",United States,"Brewed thai tea (water, thai tea, fd&c yellow no.6), natural cane sugar, full cream milk powder, non-dairy creamer (corn syrup solids, soy bean oil, sodium caseinate (a milk derivative), soy lecithin.",,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Thai Coffee,United States,"Brewed thai coffee (water, thai coffee), natural cane sugar, full cream milk powder, soy lecithin.",,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Taste Nirvana, Young Coconut Juice",United States,"Coconut juice. coconut meat, natural cane sugar, sodium metabisulfite (e223) (as anti-oxidant).",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Taste Nirvana, Roasted Young Coconut Juice",United States,"Coconut juice, coconut meat, natural cane sugar, sodium metabisulfite (e223) (as anti-oxidant)",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Taste Nirvana, Real Coconut Water",United States,Natural coconut water,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
"Taste Nirvana, Real Coconut Water With Pulp",United States,"Natural coconut water, coconut pulp.",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Taste Nirvana, Thai Tea",United States,"Brewed thai tea (water, thai tea, fd&c yellow no6), natural cane sugar, full cream milk powder, non-dairy creamer (corn syrup solids, soy bean oil, sodium caseinate (a milk derivative), soy lecithin.",,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
All Natural Sweet Chilli Sauce,United States,"Water, cane sugar, fructose, red chilli, vinegar, garlic, tapioca starch, acetic acid, salt.",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Taste Nirvana, Real Coconut Water With Pulp",United States,"Natural coconut water, coconut pulp.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Taste Nirvana, Real Coconut Water",United States,Natural coconut water,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Taste Nirvana, Real Coco Aloe",United States,"Natural coconut water, aloe vera.",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Taste Nirvana, Coco Motion, Coconut Water",United States,"Natural coconut water, natural coconut nectar, lime juice, citric acid, sea salt, natural lime flavor.",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Taste Nirvana, Coconut Water, Thai Chili",United States,"Natural coconut water, chili extract",,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Taste Nirvana, Real Coconut Water",United States,"Coconut water, matcha green tea.",,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
"Chukar Cherries, Dried Northwest Rainier Cherries",United States,Dried rainier cherries with nothing added.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Chukar, Milk & Dark Chocolate, Cherry Quartet",United States,"Milk and semisweet chocolate (sugar, chocolate liquor processed with potassium carbonate, milk, cacao beans, cocoa butter, milk fat, soya lecithin, pure vanilla), dried cherries, dried montmorency cherries (cherries, sugar, sunflower oil), confectioner's",,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
"Chukar Cherries, Milk Chocolate Truffle Cherries, Truffle Cherries",United States,"Milk chocolate (sugar, chocolate liquor, milk, cocoa butter, soya lecithin, pure vanilla), dried cherries, cocoa processed with potassium carbonate, natural flavors.",,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Chukar Cherries, Amaretto Rainiers Cherries, Dark Chocolate",United States,"Semisweet chocolate (cacao beans, sugar, chocolate liquor processed with potassium carbonate, cocoa butter, milk fat, soya lecithin, pure vanilla), dried cherries, cocoa processed with potassium carbonate, confectioner's glaze, natural flavors.",,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Chukar Cherries, Berry & Pistachio Mix",United States,"Dried cranberries (cranberries, sugar, sunflower oil), roasted pistachios, dried bing cherries.",,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Chukar Cherries, Dessert Sauce, Vanilla Peach",United States,"Peaches, sugar, cherries, water, modified food starch, lemon juice concentrate, natural flavors, salt, ginger.",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Dessert Sauce,United States,"Semisweet chocolate (cacao beans, sugar, chocolate liquor processed with potassium) carbonate, cocoa butter, milk fat, soya lecithin, pure vanilla), invert sugar, water, dried cherries, sugar, sunflower oil, heavy cream, natural flavors, lecithin, salt.",,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Peach Cherry Salsa,United States,"Peaches, cherries, diced tomatoes, onion. jalapeno, tomato paste, garlic, salt, cilantro, sugar, lemon juice concentrate, water.",,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Pie & Cobbler Filling,United States,"Cherries, sugar, water, modified food starch, lemon juice concentrate, salt.",,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Plain Lowfat Yogurt,United States,"Cultured pasteurized grade a lowfat milk, nonfat milk solids, pectin. contains active lactobacillus bulgaricus and streptococcus thermophilus cultures.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Lowfat Yogurt, Vanilla",United States,"Cultured pasteurized grade a lowfat milk, sugar, nonfat milk solids, natural and artificial flavors (replaced with natural flavors for passover). contains active lactobacillus bulgaricus and streptococcus thermophilus cultures.",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
"Lowfat Yogurt, Coffee",United States,"Cultured pasteurized grade a lowfat milk, sugar, nonfat milk solids, coffee. contains active lactobacillus bulgaricus and streptococcus thermophilus cultures.",,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
Butter Sticks,United States,"Cream, natural flavoring.",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
"Cheese Snack, Crustless Mini Cheese Cake",United States,"Cream cheese, (pasteurized cultured milk and cream, salt, stabilizers (xanthan and/or carob bean and/or guar gums)), sour cream (pasteurized cultured grade a nonfat milk, cream, modified food starch, calcium sulfate, carob seed gum, carageenan, enzyme) eg",,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cherry Pie With Other Natural Flavors,United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), high fructose corn syrup, palm oil & fractionated palm oil, water, cherries, sugar, food starch-modified, contains less than 2% of each of the following: salt, preservatives (sodium propionate, sodium benzoate, citric acid), corn starch, xanthan gum, wheat flour, malted barley flour, dextrose, calcium carbonate, agar, red 40, natural flavors, mono- & diglycerides, sorbitan monostearate, soy lecithin",,11.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
Chocolate Pie,United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), high fructose corn syrup, water, palm oil & fractionated palm oil, sugar, contains less than 2% of each of the following: vegetable shortening (palm oil, mono- & diglycerides, polysorbate 60), cocoa, food starch-modified, salt, corn starch, vegetable shortening (interesterified soybean oil, hydrogenated cottonseed oil), preservatives (sodium propionate, potassium sorbate, sodium benzoate), corn syrup, soybean oil, dextrose, wheat flour, malted barley flour, titanium dioxide color, glucono delta lactone, sodium stearoyl lactylate, chocolate liquor, xanthan gum, artificial flavors, calcium carbonate, sodium alginate, corn syrup solids, citric acid, agar, yellow 5, yellow 6, propylene glycol, maltodextrin, wheat starch, soy lecithin, mono- & diglycerides, sorbitan monostearate, baking soda.",,18.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
"Lightly Glazed, Real Fruit Filling",United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), high fructose corn syrup, palm oil & fractionated palm oil, water, diced peaches, sugar, food starch-modified, contains less than 2% of each of the following: salt, preservatives (sodium propionate, sodium benzoate, citric acid), corn starch, wheat flour, malted barley flour, xanthan gum, dextrose, calcium carbonate, agar-agar, propylene glycol, ethyl alcohol, mono-& diglycerides, sorbitan monstearate, soy lecithin, yellow 6, yellow 5, natural & artificial flavor.",,13.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
Duos Pie,United States,"Enriched flour (wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), high fructose corn syrup, water, palm oil & fractionated palm oil, sugar, strawberries, food starch-modified, contains less than 2% of each of t",,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
Pumpkin Pie,United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), high fructose corn syrup, water, palm oil & fractionated palm oil, sugar, food starch-modified, contains less than 2% of each of the following: pumpkin puree",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Pie,United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, palm oil and fractionated palm oil, high fructose corn syrup, sugar, food starch-modified, corn starch, dextrose, salt, sodium benzoate (as preservati",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Eid Bites Mini Snack Pies,United States,"Wheat flour [whole wheat flour and enriched flour (niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid)], high fructose corn syrup, water, palm oil & fractionated palm oil, sugar, evaporated apples (treated with sulfur dioxide to preserve c",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Tid-Bits Mini Snack Pies,United States,"Wheat flour [whole wheat flour and enriched flour (niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid)], high fructose corn syrup, water, palm oil and fractionated palm oil, sugar, evaporated apples (treated with sulfur dioxide to preserve",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Apple Pie,United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), high fructose corn syrup, water, palm oil & fractionated palm oil, sugar, contains less than 2% of each of the following: evaporated apples (treated with sul",,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Cherry Pie,United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), high fructose corn syrup, palm oil & fractionated palm oil, water, cherries, sugar, food starch-modified, contains less than 2% of each of the following: sal",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Apple Pie,United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid). high fructose corn syrup, water, palm oil and fractionated palm oil, sugar, evaporated apples (treated with sulfur dioxide to preserve color), contains 2% or",,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Tid-Bits Mini Snack Pies,United States,"Wheat flour [whole wheat flour and enriched flour (niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid)], high fructose corn syrup, palm oil and fractionated palm oil, water, cherries, sugar, food starch-modified, contains less than 2% of e",,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Parmesan & Romano Grated Cheese,United States,"Parmesan cheese made from cow's milk aged over 10 months, romano cheese made from sheep's milk aged over 5 months, cheese culture, salt and enzymes, cellulose powder (added to prevent caking), potassium sorbate (added to protect flavor).",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Goetta Dawg Sausage,United States,"Pork & beef, water, oats, onions, flavorings (spice &spice extractives), salt, contains less than 2% sodium lactate, dehydrated onions, sodium diacetate.",,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"The Original Candy Canes, Peppermint",United States,"Sugar, corn syrup, peppermint oil, red 40, red 40 lake.",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"12 Candy Canes, Cherry Artificially Flavored",United States,"Sugar, corn syrup, citric acid, artificial flavor, yellow 5, blue 1, red 40, yellow 6, red 40 lake.",,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
The Original  Candy Canes Peppermint,United States,"Sugar, corn syrup, peppermint oil, red 40, red 40 lake.",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cinnamon Jelly Hearts,United States,"Corn syrup, sugar, modified food starch (corn), cornstarch, artificial flavor, red 40.",,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1
"Holiday Spicettes Jelly Drops Candy, Cinnamon And Wintergreen",United States,"Corn syrup, sugar, modified food starch (corn), cornstarch, artificial flavor, red 40, yellow 5, blue 1.",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12 Candy Canes,United States,"Corn syrup, sugar, citric acid, artificial flavor, blue 1.",,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mini Mint Candy Canes,United States,"Sugar, corn syrup, peppermint oil, red 40, red 40 lake.",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
"Assortment Of Mixed Hard Candies, Holiday Mix",United States,"Sugar, corn syrup, citric acid, titanium dioxide [color], red 40, yellow 5, blue 1, red 3, natural and artificial flavors.",,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Classic Jelly Bird Eggs,United States,"Sugar, corn syrup, modified food starch (corn), cornstarch, natural and artificial flavors, confectioner's glaze, carnauba wax, beeswax, red 40, blue 1, yellow 5, yellow 6, red 3.",,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
"America's Candy Maker, Jelly Bird Eggs Flavored Candy, Classic",United States,"Sugar, corn syrup, modified food starch (corn), cornstarch, natural and artificial flavors, confectioner's glaze, carnauba wax ,beeswax , red 40 , blue 1, yellow 5 yellow 6, red 3.",,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Chocolate Couered, Marshmallow Santas",United States,"Sugar, corn syrup, milk chocolate (sugar, cocoa butter, chocolate liquor, milk, soy lecithin, artificial flavor, salt), dextrose, high fructose corn syrup, gelatin, artificial vanilla flavor.",,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Worms,United States,"Corn syrup, sugar, gelatin, citric acid, apple juice concentrate, sodium citrate, coconut oil, natural and artificial flavors, carnauba wax, red 40, yellow 5, blue 1.",,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Classic Jelly Beans,United States,"Sugar, corn syrup, modified food starch (corn), cornstarch, artificial and natural flavors, confectioner's glaze, carnauba wax, beeswax, red 40, blue 1, yellow 5, yellow 6, red 3.",,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jelly Beans With Real Fruit Juice,United States,"Sugar, corn syrup, modified corn starch, dextrose, fruit juice from concentrate (apple, lemon, grape), citric acid, natural and artificial flavors, malic acid, sodium citrate, ascorbic acid (vitamin c), confectioner's glaze*, carnauba wax*, beeswax*, corn",,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Easter Hunt Eggs Candy, Marshmallow",United States,"Sugar, corn syrup, gelatin, soy protein, maltodextrin, natural and artificial flavors, modified food starch (corn), confectioner's glaze (shellac), carnauba wax, white mineral oil, coconut oil, beeswax, yellow 5, yellow 6, fd&c 3, blue 1.",,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jube Jel Cherry Hearts,United States,"Corn syrup, sugar, modified corn starch, artificial flavors, sodium citrate, mineral oil*, red 40, beeswax*.",,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Peppermint Christmas Nougats, Peppermint",United States,"Corn syrup, sugar, hydrogenated palm kernel oil, salt, peppermint oil, modified food starch (corn), soy protein, egg whites, yellow 5, blue 1, red 40, yellow 6, red 3.",,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Candy Corn,United States,"Sugar, corn syrup, salt, honey, soy protein, gelatin, confectioner's glaze, dextrose, artificial flavor, titanium dioxide color, yellow 6, yellow 5, red 3, blue 1.",,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Autumn Mix Candy,United States,"Sugar, corn syrup, salt, confectioner's glaze, cocoa, honey, dextrose, partially hydrogenated cottonseed and/or soybean oil*, soy protein, gelatin, artificial flavors, titanium dioxide color, yellow 6, yellow 6 lake, red 3, red 40, red 40 lake, yellow 5,",,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Star Brites, Peppermint Candy",United States,"Corn syrup, sugar, peppermint oil, titanium dioxide {color], red 40, red 3, yellow 6, blue 1.",,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Candy Canes,United States,"Corn syrup, sugar, artificial flavor, red 40, red 40 lake, yellow 6.",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Milk Chocolate,United States,"Milk chocolate (sugar, whole milk powder, cocoa butter, chocolate liquor, lactose, soy lecithin [an emulsifier], butter oil, salt, vanilla extract.",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Conversation Hearts Candy,United States,"Sugar, corn syrup, cornstarch, glycerin, gelatin, artificial flavor, blue 1, yellow 5, yellow 6, red 3, red 40.",,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
Conversation Hearts Candy,United States,"Sugar, corn syrup, cornstarch, glycerin, gelatin, artificial flavor, red 3, yellow 5, yellow 6, blue 1, red 40.",,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
"Maple Nut Goodies, Roasted Peanuts In Crunchy Toffee With Maple Coating",United States,"Sugar, peanuts, corn syrup, palm oil, maple syrup, gelatin, salt. sodium bicarbonate, artificial flavor, partially hydrogenated vegetable oils (palm kernel, soybean and/or cottonseed), soy lecithin, yellow 5, yellow 6, red 40, blue 1 freshness preserved b",,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Peppermint Nougats,United States,"Corn syrup, sugar, hydrogenated palm kernel oil, salt, peppermint oil, modified food starch (corn), soy protein, egg whites, yellow 5, blue 1, red 40, yellow 6, red 3.",,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Maple Nut Goodies,United States,"Sugar, peanuts, corn syrup, vegetable oil (palm kernel and/or palm), maple syrup, salt, sodium bicarbonate, natural and artificial flavors, soy lecithin (an emulsifier), caramel color, yellow 5 lake, yellow 6 lake, red 40 lake, sunflower lecithin (an emulsifier), blue 1 lake.",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
